# turbineX, turbineY
1.308759168015821217e+01 1.508047321704574451e+01
1.351842068604922531e+01 6.652499339523044730e-01
2.671054314158977760e+00 1.510789876037468460e+01
1.918448409440492552e+00 6.057661255134374478e+00
8.518418962863821164e+00 1.686139364835914201e+00
6.357110350259643106e+00 3.110500552703928001e+00
1.412510662798494288e+01 6.569920402569234597e+00
1.465530890599754876e+01 1.309134303664135501e+01
1.104340460850234074e+00 8.511179434123592458e+00
4.000941214747834707e+00 8.695120382942734594e+00
6.272967410916708175e+00 5.367742177936634995e+00
1.408622723163265711e+01 8.428055686214879216e+00
6.678586735717783718e+00 4.266941510225271017e+00
8.060840969591099636e+00 7.596920232504235093e-01
6.156000976581863959e+00 8.035041636229096618e-01
4.203148437745227284e+00 1.183831483012024499e+01
