# turbineX, turbineY
5.264487030187702032e+00 1.247060657894470737e+01
1.014424140497786730e+01 1.084128574990844385e+01
1.422160400151296678e+01 1.179905590088522338e+01
7.093353955450874437e+00 7.389471768593455003e+00
6.817957701943985427e+00 2.230451415929862513e+00
1.059705885998855379e+01 9.710262606188024392e+00
1.402778435464324858e+01 3.279838030635706225e+00
7.942708074273923557e+00 1.051212221168425387e+01
1.420866152901608892e+01 4.774354193958124881e+00
7.114324891403881246e+00 4.330182474122266534e+00
1.025392863454720249e+01 1.979422494800996635e+00
1.184912510950931441e+01 1.306665251380522363e+01
1.435247519772031133e+01 1.355026501999598487e+01
1.324057440183800871e+01 2.266582783413086499e+00
1.053149866754585240e+01 1.382509924589875538e+01
1.011870513230647539e+01 8.328478449029905306e+00
