# turbineX, turbineY
7.028901123437474752e+00 1.029345517417633005e+01
3.691677801148076199e+00 2.804622711026907300e+00
2.686003379935745450e+00 1.486853237316110210e+01
9.533967807749364809e+00 1.130007572041202479e+01
8.193807182005445000e+00 1.037871412519211312e+01
1.086993243620363359e+01 8.530439293117691335e+00
1.387080541957411484e+01 3.220484429936007142e+00
3.607130387232723390e+00 5.888546771959696002e+00
5.557878949589452056e+00 7.916533675292305894e+00
1.077156851361972478e+01 1.429416404421865927e+01
2.711743155658815851e+00 1.448730627629217782e+00
1.124223006775806333e+01 1.858014176168755860e+00
7.348974009603953306e+00 2.166327549309375655e+00
9.689229678231335186e+00 6.822428660271318890e+00
1.127115500261768988e+00 8.281583549298007441e+00
7.358613400555359396e-01 1.059207033841036250e+01
