# turbineX, turbineY
1.044171647864152952e+01 1.238535977190101356e+01
9.813647440641588560e-01 3.530561131788162665e+00
4.480661281620663239e+00 1.123317504883996598e+01
1.061016091174566611e+01 1.135236385521778679e+01
1.373165048887381445e+01 3.942505521300555760e+00
4.694202438269123867e+00 1.326038796327302016e+01
1.262763540258992734e+01 1.145819253342757582e+00
7.362742624342412334e+00 8.409216405176644926e+00
1.287876601531969456e+01 2.764078292412743387e+00
9.835153079968831591e+00 7.881269154637494445e+00
7.685745150021339178e+00 6.163331212564608919e+00
2.432222014991757941e+00 6.699009347253534585e+00
1.782123331157820179e+00 1.323155448175414861e+01
2.290984043181997887e+00 1.072485013504013018e+01
1.081385904873491555e+01 8.235326306715208489e+00
1.535417339642536838e+01 5.269622899655691306e+00
