# turbineX, turbineY
1.662783705959174796e+01 3.569489368471604962e+01
2.840801804829505883e+01 2.455904352772962440e+01
1.687313769349836434e+01 1.228356107721238288e+01
3.455147115487188358e+01 7.141165205789843817e+00
4.818767306023151775e+01 1.125374081751099098e+01
5.389769548461796234e+01 1.956938121631981176e+01
5.145002527527562108e+01 1.597896573741584447e+01
4.564010882978497818e+01 2.687598402927268992e+01
5.311539741863144570e+01 3.201505377445101885e+01
4.321131509770526691e+01 1.789819145467955508e+01
4.086692815325946526e+01 9.794287401851535790e+00
1.517789826482160320e+00 1.334400899608243130e+01
1.868512586026653821e+01 1.579493620374858054e+01
1.918103588466299314e+01 2.352533641246412088e+01
2.658063658367460746e+01 2.924802797475086180e+01
2.882648989679275786e+01 2.759890278380429507e+01
3.466921748960258753e+01 1.933512588420137845e+01
3.334155691383328701e+01 2.514323510172532039e+01
2.729782451329777615e+01 9.868544614276094862e+00
1.935546301191692109e+01 6.813526376084293013e+00
2.519832581276504868e+01 3.869521988697655956e+01
2.784092727436345882e+01 1.658020154105125599e+01
3.048489315578998315e+01 3.477075052738044292e+01
2.949977661062271750e+01 2.111245464374399461e+01
1.776606092979098506e+01 2.438694991164230075e+01
4.164132625244910457e+01 3.161664670829824075e+01
2.584139187655957404e+00 1.700677065975262181e+01
5.467494242464395526e+00 2.507561321237659513e+01
2.764472119122185134e+01 2.377693938726657663e+01
1.543640010657296457e+01 1.278618701099137489e+01
4.172027883781053248e+01 1.663988417212941995e+00
3.943509186061221783e+01 4.351661149582113097e+01
3.138065392849886237e+01 3.227988546929044134e+01
5.301046850157174362e+01 1.288063786863041926e+01
4.060163125497658854e+01 6.994636270212190254e+00
5.666836628128489650e+01 1.592282260044315123e+01
2.366614451060292268e+01 3.023903230800369712e+01
1.201721929256357058e+01 1.536278115818101675e+01
2.518264493465984089e+01 2.795420211973396363e+01
2.099381807347279150e+01 2.743407721514476094e+01
2.241133028370336433e+01 3.181611992752787543e+01
1.618966518995873827e+01 1.423172452886359096e+01
2.826312463352989113e+01 3.756536559341919457e+01
1.994668833099160210e+01 3.688159316151698874e+01
3.176847051010247469e+01 1.785161492820129681e+01
2.837725991488208166e+01 1.168932560616271665e+01
5.227269819716659782e+01 5.967194163250439054e+00
4.036738031214424893e+01 4.553581147705309462e+01
5.585501700348031306e+01 2.531082232855871439e+01
2.319631766717614241e+01 4.603989959042321090e+01
8.286447940352366093e-01 1.254257192640403673e+01
1.598901245975948804e+01 4.411314387700029016e+01
2.779300073099076940e+01 4.706140829812910908e+01
4.228993049710664565e+01 6.876933428878495569e-01
3.628588468155759017e+01 3.750114765058498278e+01
3.799700103561038844e+01 2.246568913000321022e+00
4.660060510950937385e+01 4.317592953114753129e+01
2.706358404234453729e+01 1.546979201214413102e+01
5.801574397728077592e+00 1.716314931989160897e+01
2.345624275639469403e+01 4.014085545127481680e+01
