# turbineX, turbineY
3.583384198520751340e+01 4.027663990177207154e+01
1.413856626995629462e+01 5.415580980581395032e+00
1.463391861953153850e+01 4.183927098751085794e+01
2.700670384612085329e+01 1.712035601157178633e+01
4.523403915979697132e+01 2.627866855043926719e+01
1.696786111183822143e+01 2.530895002718179754e+01
2.041407483198918626e+01 1.600042855188245738e+01
3.345872863780674322e+01 2.037221214561486704e+01
6.679186861884420345e+00 2.819177526009317347e+01
5.240857607216041458e+01 6.489275067484046922e+00
1.937319966209908628e+01 4.349833719822980527e+01
2.382379892334619598e+01 2.848252061978301342e+01
1.528237251035934641e+01 7.654835975746014931e+00
3.642862103229303017e+01 3.766698363413252792e+01
2.814326937924516869e+01 1.994249999274177299e+01
3.278319006413786241e+01 2.596739835997511392e+01
3.621185993856791185e+01 2.783681292691540676e+01
4.127831364407262527e+01 1.684557292180129906e+01
3.883527596234095824e+01 4.288644785914071633e+01
3.977768396262751338e+01 4.440964678457199000e+01
4.385206958438923408e+01 1.251043810073346974e+00
3.974213182248065834e+01 3.761368914988362633e+01
4.976103403160618655e+01 3.147399018476538757e+01
3.141715083489431137e+01 3.728217988121202353e+01
3.696598434809825307e+01 2.106775803630281274e+01
3.375342222076456267e+01 4.524964679417035995e+01
3.891410721331188682e+01 3.563151713845979174e+01
4.153639188323474229e+01 1.646418413479655785e+00
4.996895345043141035e+00 2.157404392328819753e+01
5.235533324386644694e+01 3.085474939948531414e+01
3.648813520699390978e+01 1.078921607841455810e+01
1.375494614996337006e+01 2.416965271798135717e+01
3.007969540153926147e+01 1.393943198432848263e+01
4.500112364280015242e+01 1.118589670947381265e+01
4.109856232277262222e+01 2.412576421892301681e+01
4.722862327795070314e+00 2.769588050458681749e+01
2.939504081938925495e+01 1.066976820405686155e+01
2.975784298165537933e+01 3.227505860634165913e+01
2.420228657232996383e+01 2.697872062112102753e+01
3.094868129620763852e+01 1.498024792764189428e+01
2.302065924832390209e+01 4.397216320073497542e+01
4.290298492015979548e+01 4.147431389229210197e+01
2.614286343157891679e+01 3.148947042208026659e+01
2.266582579178261270e+01 2.686210998560372154e+00
2.719277997300226701e+01 4.713164986960725500e+00
3.831865075298619416e+00 3.127441283207553369e+01
5.218164230653652425e+01 1.971443360919291621e+01
1.528854650860862918e+01 3.116853142073533789e+01
1.077844833433170280e+01 2.229455845472906361e+01
2.369499701570441985e+01 1.862140160329231264e+01
1.520955050433336986e+01 1.269434156208477660e+01
3.955905995293626631e+01 1.524761914802486373e+01
4.102823138056105279e+01 9.990812916004486510e+00
2.675857217663499910e+01 3.699403778291623723e+01
1.263221810706074777e+01 1.785704291026742396e+01
4.505663955087420192e+01 4.474156432859281551e+01
3.943295392506171027e+01 2.541975904115053098e+01
4.729983105266732224e+01 4.725401980152707182e+00
1.919196798380355062e+01 3.782822127341324148e+01
4.912304032756110672e+01 3.570860149512156312e+01
