# turbineX, turbineY
1.393960400396133181e+01 2.921806859102427367e+01
2.355347070850586277e+01 3.088088808729937629e+00
4.098442027011896727e+01 1.807711037554161138e+01
5.944092779290872386e+01 1.807614400116927200e+01
2.365424148624368428e+01 8.838437599465967409e+00
1.826477536011646663e+01 1.222161310172330317e+01
2.322879245673381376e+01 4.122163537837667491e+01
1.144267154185171265e+01 8.499373877139833056e+00
1.254671559855056984e+01 3.954816408935906225e+01
3.737281492146538486e+00 2.614603702199564594e+01
4.884273532813925556e+01 2.266803906705467142e+01
5.598919076109729076e+01 1.207047324301895408e+01
1.846496138119267716e+00 2.812167606892164784e+01
5.894647613214372228e+01 2.232776606658708118e+01
3.171582562332591948e+01 8.663155991350482310e+00
2.695379047928510730e+01 3.229221962858131434e+01
3.710644092013110651e+01 2.372685823137952355e+01
2.732149042014289719e+01 2.173122513189252913e+01
1.063884150061960909e+01 2.088867387438093104e+01
2.571941790453143994e+01 1.572157130859183027e+01
2.934434555502550168e+01 2.213015329584964519e+01
4.543053973054481531e+01 2.920613018243917169e-01
1.775289508006523675e+01 1.807993768647505917e+01
5.237901208411209097e+01 3.431937598482738849e+01
4.404926906844340095e+01 1.588310062806461076e+01
5.021398291835307504e+01 9.004916168251602571e+00
2.699863148090418719e+01 1.319791106483315346e+01
3.000675320953072855e+01 4.351760740971211305e+01
4.467828167866580458e+01 1.226639642259933893e+01
7.179825328340970536e+00 2.233552658557836779e+01
4.158126563022430844e+01 3.868147899533261125e+01
1.387922743885426158e+01 3.990985528183610853e+01
2.595982023007381301e+01 2.188176587493772640e+00
2.232246527332953789e+01 3.103258560578280978e+01
4.149961140017949468e+00 2.372216855664030888e+01
8.126089392343640583e+00 1.864052646651730427e+01
5.096728255969937038e+01 2.691714008616474985e+01
5.132548400380807152e+01 1.197842465804281531e+01
4.318355782441538793e+01 4.433095937991068602e+00
4.183519365620068697e+01 3.657871572093429791e+01
4.293944818805535135e+01 3.421671880105271413e+01
3.440196569912816926e+01 4.955123783788728531e+00
3.523633376469021528e+01 2.256786197118678317e+01
4.864599928367331216e+01 3.364886711687599785e+01
5.007219485911496548e+01 3.229132822798849389e+00
3.355021409559172696e+01 2.869846505356716904e+01
2.907529771741981861e+01 4.754364414717718645e+00
1.984354545136402947e+01 3.975741704486696904e+01
2.104896113215754028e+01 2.562214826509268306e+01
2.468880068639068526e+01 2.020998760082085255e+01
8.945394557819204451e+00 3.956444242688068158e+01
4.004335586705504113e+01 2.512397040885933563e+01
8.642161113235683700e+00 1.510132024305680964e+01
3.246832603559583674e+01 2.319409819416869212e+01
5.430961808363249332e+01 5.063024828648739373e+00
5.328276075788854627e+01 1.370863199394382548e+01
2.573146918386030890e+01 1.039307276938383673e+01
5.269599919022759593e+01 5.690961814367057059e+00
3.923678535067720219e+01 2.857762981997436835e+00
4.197658317488809132e+01 7.436959154339811695e-01
