10	0	22000	0.250000	2136699.500000	
10	1	22000.000000	0.250000	1711962.500000	
10	2	22000.000000	0.250000	2153119.500000	
10	3	22000.000000	0.250000	1298279.000000	
10	4	22000.000000	0.250000	1729365.375000	
10	5	22000.000000	0.250000	1348486.000000	
10	6	22000.000000	0.250000	1824464.375000	
10	7	22000.000000	0.250000	1141745.250000	
10	8	22000.000000	0.250000	2867966.000000	
10	9	22000.000000	0.250000	2265938.500000	
10	10	22000.000000	0.250000	1766341.875000	
10	11	22000.000000	0.250000	1901200.875000	
10	12	22000.000000	0.250000	1468626.750000	
10	13	22000.000000	0.250000	905022.562500	
10	14	22000.000000	0.250000	1864146.000000	
10	15	22000.000000	0.250000	1088353.500000	
10	16	22000.000000	0.250000	1437448.125000	
10	17	22000.000000	0.250000	1378873.250000	
10	18	22000.000000	0.250000	1461720.875000	
10	19	22000.000000	0.250000	1974458.375000	
10	20	22000.000000	0.250000	1925119.375000	
10	21	22000.000000	0.250000	2324331.250000	
10	22	22000.000000	0.250000	1934999.625000	
10	23	22000.000000	0.250000	1991084.125000	
10	24	22000.000000	0.250000	2212297.500000	
10	25	22000.000000	0.250000	2073917.500000	
10	26	22000.000000	0.250000	2201161.750000	
10	27	22000.000000	0.250000	2131086.750000	
10	28	22000.000000	0.250000	1500229.125000	
10	29	22000.000000	0.250000	1438356.625000	
10	30	22000.000000	0.250000	1160651.875000	
10	31	22000.000000	0.250000	980397.562500	
10	32	22000.000000	0.250000	1000232.625000	
10	33	22000.000000	0.250000	875244.187500	
10	34	22000.000000	0.250000	674229.062500	
10	35	22000.000000	0.250000	1101595.500000	
10	36	22000.000000	0.250000	1269043.750000	
10	37	22000.000000	0.250000	647682.812500	

40	0	22000.000000	0.250000	2469967.500000	
40	1	22000.000000	0.250000	1147067.000000	
40	2	22000.000000	0.250000	1955943.000000	
40	3	22000.000000	0.250000	1936055.500000	
40	4	22000.000000	0.250000	2196183.750000	
40	5	22000.000000	0.250000	2399225.000000	
40	6	22000.000000	0.250000	1659473.375000	
40	7	22000.000000	0.250000	1320953.250000	
40	8	22000.000000	0.250000	1280604.500000	
40	9	22000.000000	0.250000	763764.750000	
40	10	22000.000000	0.250000	936404.125000	
40	11	22000.000000	0.250000	1869539.250000	
40	12	22000.000000	0.250000	930037.000000	
40	13	22000.000000	0.250000	2279700.000000	
40	14	22000.000000	0.250000	1116234.500000	
40	15	22000.000000	0.250000	1589067.875000	
40	16	22000.000000	0.250000	2002183.000000	
40	17	22000.000000	0.250000	1052115.750000	
40	18	22000.000000	0.250000	2295002.250000	
