# turbineX, turbineY
4.870761542731749216e+01 1.127702950132558790e+01
4.361431407965912399e+01 3.478294363139129786e+01
2.113880365880753942e+01 2.536186855496336712e+00
4.973162847111178309e+01 3.383130854430233114e+01
4.436422175870408324e+00 2.672077990777280121e+01
5.569736309576775568e+01 1.567425318988035166e+01
2.584219110539982722e+01 5.991826650050228409e+00
5.671925531445343438e+01 2.238923156453849472e+01
1.906938830196119739e+01 3.222447810761026687e+01
3.158391538529420473e+01 2.401945704129588677e+01
1.124575918340299374e+01 2.752024758467719678e+01
5.821457840358640112e+01 2.204510700361985798e+01
3.951371993625407697e+01 3.542945563670748044e+01
5.122712613144619809e+01 1.103669587141019903e+01
1.587479540530594058e+01 3.405073517642178871e+01
4.693636151117291888e+01 1.184015824580466436e+01
2.675726680797452417e+01 3.489202739135838272e+01
1.883561275876096630e+01 1.812122632451625392e+01
3.702729546599744737e+01 1.923924649511015517e+01
2.180392230937735221e+01 1.388102375075137118e+01
4.792689945004892138e+01 3.693854544007488983e+01
3.971715443385507882e+01 4.296634811154702049e+01
3.808350958336509939e-01 1.398858488930100563e+01
5.749777126261113835e+01 1.663629644819994979e+01
3.472119071307590588e+01 4.634579147182403602e+00
2.056255640472154766e+01 2.533896099021677628e+01
3.982292763506627864e+01 1.915969287384923092e+01
3.022985787283290193e+01 5.155011992221576023e+00
4.318921522141987168e+01 3.080941071583481516e+01
5.656012542769665430e+01 2.788288662678272090e+01
2.278593281169096230e+01 3.370292662911971604e+01
4.099050595552605358e+01 4.570286697969315526e+01
3.220197690110817490e+01 1.342943832672625248e+01
6.669058829509653563e+00 2.084738816173568665e+01
1.812591747431844880e+01 2.952441879403467695e+01
5.417247670660587033e+01 2.104465323351952222e+01
4.385609818485632871e+01 3.203743676209518298e+01
5.124065356992490194e+01 2.161848509016758868e+01
3.616337517712388205e+01 4.021383431150803744e+01
3.914379044916315564e+01 1.045473012385497746e+01
2.422569762859044573e+01 1.105188100561719722e+01
4.221785466470861792e+01 1.824317711317474178e+01
6.136448435029114634e+00 2.761109413916574340e+01
1.805842443292643296e+01 2.624398268387508182e+01
3.062801124305065059e+01 9.005871216472487006e+00
1.731308220642394602e+01 4.063958631904096563e+01
4.387667086114630877e+01 9.738423650898006656e+00
3.165639381486042936e+01 3.771364109556007094e+01
1.395594680352348327e+01 3.891056535907675595e+01
2.285588511242239829e+00 1.708563988154849156e+01
4.551915237812062287e+01 1.249947817693039909e+01
1.328596355675673024e+01 3.364330411294451295e+01
9.346468280001392515e+00 1.874878337691069774e+01
3.165744400230791911e+01 4.550557036156344992e+01
2.381474898892277281e+01 2.297938193591215494e+01
4.620505407875099024e+01 1.032270019557182783e+00
1.218798835534309610e+01 2.897067519949870729e+01
1.854277326267968107e+01 9.669292773967772092e+00
1.200162923359766509e+01 1.821589510173165039e+01
4.521640610356809731e+01 1.720692004530319608e+01
