# turbineX, turbineY
1.581836092253731785e+01 4.366879894627724923e+01
3.318905174854638318e+01 1.204248107131982337e+01
5.559036206326715046e+01 1.569001644054255351e+01
2.962383584735076170e+01 1.477353115592121569e+01
1.897668814188957498e+00 1.871489327140166736e+01
4.996061276173814747e+01 2.743563544730587367e+01
4.169860234077594541e+00 2.597834301303942794e+01
2.079994671493167502e+01 2.293022217650227290e+01
3.343271144299514219e+01 4.421415281098651917e+01
2.565149691218470451e+01 3.784353650567370408e+01
3.935392810453866730e+01 4.676200654197577933e+01
2.527063361864683344e+01 3.215101990308409086e+01
5.433738768074999825e+01 6.444395581668461936e+00
3.961112855925704679e+01 5.058921803956819119e+00
4.308102182587713713e+01 1.852676825093151791e+01
5.219749251415148450e+01 3.098246606326060260e+01
4.928750198060907195e+01 3.399670448788511123e+01
2.288210935105003685e+01 4.066614208185440305e+01
6.072457783663465136e+01 1.940014764185036356e+01
4.425677018608822522e+01 1.891999122505679365e+00
9.942144530640238287e+00 2.376694360942106954e+01
3.172826277285258101e+01 2.500584900042731107e+01
3.673563470655467000e+01 2.222130196016014025e+01
2.490286125143530427e+01 8.379972574478159686e+00
3.638413590172903866e+01 6.758658265703130219e+00
2.539144581354370089e+01 1.796761805133595047e+01
1.897408818925330110e+01 1.062981410081022027e+01
4.110948362693245883e+01 4.224367635154879963e+01
1.874737210445994151e+01 1.437635088443090581e+01
3.575886080013006563e+01 1.506489071513437672e+01
3.404723535935742973e+01 2.689789955644597086e+01
2.525726021531189858e+01 4.325124148578913363e+00
5.511604656972264138e+01 2.728468853513691172e+01
3.790732751181691640e+01 3.433110989704697857e+01
4.568453752439730664e+01 1.115838549392614532e+01
1.080869910909958698e+01 2.132840793535218893e+01
3.864271445764195789e+01 3.161773793796833587e+01
5.573645933378986683e+01 8.515599844199952528e+00
3.370128377798717878e+01 1.878044095206476882e+01
2.385260332088341428e+01 2.605612135829486675e+01
2.535373573674597836e+01 2.834163654912333641e+01
2.408623111681104234e+01 3.345324575076104878e+01
2.687709741544316699e+01 2.701294889957224044e+01
4.819664050977767289e+01 3.380365244391103374e+01
1.039142321070149855e+01 3.449399281427870534e+01
2.809483151616197460e+01 2.838673527057839507e+01
2.011818724963411142e+01 4.106619541019918529e+01
2.521025975863852153e+01 1.649992055253617096e+01
4.525320801219636024e+01 2.419347108424277693e+00
4.820462729004820090e+00 1.239595102215931277e+01
4.935575056956342621e+01 7.466501002539189358e+00
3.589155418698288003e+01 2.893350904772403087e+00
1.212916384551970950e+01 1.793571105798822884e+01
5.725979799061943964e+01 9.056522569486919139e+00
4.076068464831537597e+01 3.411812987166952471e+00
4.138051115015819192e+01 1.891029686839010182e+01
2.672636330906703250e+01 2.220686496305579638e+01
1.142031677918835264e+01 1.102348449658633456e+01
4.159724089617260745e+01 3.231748772734129460e+01
1.670506956594653403e+01 3.612931615049455303e+01
