# turbineX, turbineY
3.736446195638150414e+01 2.427066461811954312e+01
1.676533523309520746e+01 2.722794127630273309e+01
2.877001333686770934e+01 7.526433802895210690e+00
1.951479536723566710e+01 3.568893114791530508e+01
1.778489172249161854e+01 4.525321650604249513e+00
5.269475311486117874e+01 1.136849555478729634e+01
2.880388244857285329e+01 2.350029904526229529e+01
3.578734581717703378e+01 3.445369309204559016e+01
3.626346110534092304e+01 3.632702318057808100e+01
4.096929331265381791e+01 1.017902603304762010e+01
2.201604996724307384e+01 3.672471453558453902e+01
1.257208502265686079e+01 8.266058180903453234e+00
3.225225153087464491e+01 4.168772187314899469e+01
9.176922556205852288e+00 1.392089246977421269e+01
4.391550457133233465e+01 1.136332630851229553e+01
1.256418453665991208e+01 3.124625261843236856e+01
3.818887070352780455e+01 2.175763016629578317e+01
5.933367629334895810e+00 1.473621879686811553e+01
4.134386355130681778e+01 6.599100906608137418e-01
4.536247402853983601e+01 8.908229705074216298e+00
8.951455227331750919e+00 1.896742808675841729e+01
3.961434969593967992e+01 4.657278908853565724e+01
4.591339682430803748e+01 1.252067329719307054e+01
4.953152490260050556e+00 3.354684439743090252e+01
4.889242070293625630e+01 1.122920915458982449e+01
2.773868692080585419e+01 3.971862412764465944e+01
1.953809005006056765e+01 2.201318757335380383e+01
7.822526391752980146e+00 1.969548527061916587e+01
3.198322928170227897e+01 2.006540044940882783e+00
3.735376660071197108e+01 1.329842971093789927e+01
3.963452804541215357e+01 3.531238495333123240e+01
1.400278852183724076e+01 8.029529123529218992e+00
4.909128496097957850e+01 1.538335224642143828e+01
2.141005805188522970e+01 9.117232179817801097e+00
1.547529929526902848e+01 4.338189020722449385e+01
3.361957024663790605e+01 1.305404009773812390e+01
3.332712701784284093e+01 4.062315995600469876e+01
1.976935865085349420e+01 4.384958417129651309e+01
1.770332224248367936e+01 1.630074382226813867e+01
2.795484123824190803e+01 4.100440741557564550e+00
3.998918134773867905e+01 3.027228686254942502e+01
8.274795134380322992e+00 2.416761208491038104e+01
1.425949423429398699e+01 1.723979608511217876e+01
5.870960866125218303e+01 1.084903035862245346e+01
4.314414007680271368e+01 4.168812966809854004e+01
3.552050315907943201e+01 4.085157090535999203e+01
4.357274731204802976e+01 3.755842225779978349e+01
2.862038712490429404e+01 3.819274833563045490e+01
4.577728471734304350e+01 5.460551608008513469e+00
2.565405903555012657e+01 1.765712172806615143e+01
5.664747273395431648e+01 2.469174251520062313e+01
1.215164527266019867e+01 2.871311643769379174e+01
2.283201064272106606e+01 1.251785622078234539e+01
3.413368081841215229e+01 2.121106158423841492e+01
1.464938194410230565e+01 1.493775111256972821e+01
4.463021873977140075e+01 6.836519251490436488e+00
3.046815679138782684e+01 2.171122235166917136e+01
1.746575463544080264e+01 4.230716722885909320e+01
3.123073175386355160e+01 4.724525244305917226e+01
1.826747495758781525e+01 6.889918307392608021e+00
