# turbineX, turbineY
4.303875023105813113e+01 3.803106834439554262e+01
1.963279132260013782e+01 3.569877780876684170e+00
4.010932259102763453e+01 1.795311080062377274e+00
2.010068870156435850e+01 3.313945693945174753e+01
2.929830848087381767e+01 1.449769861492425260e+00
3.320514490552179154e+01 3.221638973803153760e+01
2.417663863471384644e+01 1.909413003082901383e+01
2.813826798768944926e+01 4.504552333966421429e+01
5.555667923631663996e+01 1.278489576141897288e+01
9.503431155729774815e+00 3.171498311297569828e+01
3.154465013806603935e+01 9.179400323368856363e+00
1.590704205101758362e+01 3.358261872598504993e+01
4.256276440650945858e+01 2.136806478292859879e+01
4.670572316850136474e+01 2.195535977677796780e+01
3.336024795647848151e+01 1.807524141049267286e+01
3.662028724470617647e+01 1.486399669587303229e+01
1.509652702589554973e+00 1.319120291403342549e+01
2.240982865446181194e+01 4.406762146679348291e+00
1.742640345909256183e+01 3.185835445493145102e+01
1.810023350264332365e+01 3.285584420801837524e+01
4.078007860014800201e+01 4.224190176909332450e+01
1.475595312243343926e+01 3.710166923137573747e+01
2.679144373834312631e+01 4.588010760182682191e+01
1.937682090121773726e+01 1.049345102000734542e+01
9.408781369310393217e+00 1.568517318529556448e+01
6.015176086367373998e+00 3.422634634557758915e+01
2.101101716541930031e+01 8.997919797962856236e+00
3.793901318102653875e+01 5.922602320154086719e+00
3.533376460696450749e+01 2.022993362346002755e+01
2.510003765504216489e+01 1.507298802034160801e+01
1.362207660835354339e+01 1.242140224054878850e+01
2.984769144937822105e+01 1.264760398069277159e+01
4.599310256057721347e+01 2.746518164865261724e+01
1.273349708358683685e+01 2.002294644399617596e+01
1.766587120575990610e+01 1.533632919748444046e+01
5.351696968510799479e+01 2.059172187258040410e+01
2.195882795638938489e+01 4.473131758742319875e+01
4.342347150935556499e+01 3.696996315766204244e+00
9.813348846270820047e+00 3.514401110677609807e+01
4.743574073019301096e+01 3.022718986113111939e+01
1.637445108580752517e+01 5.187868813166714332e+00
3.315404586906277018e+01 5.983520779526742217e+00
3.167914330239017318e+01 3.001455847982241920e+01
2.447546412355153134e+00 2.383855146841656492e+01
3.890630044812082389e+01 1.192890666987962334e+01
2.514669125923446913e+01 5.602547634181672009e+00
2.031446674512813644e+01 2.024129139833363666e+01
4.841265612680069097e+01 2.028261396647835824e+01
5.241660286521896239e+01 3.288081221295598766e+01
3.609557928900350277e+01 4.160129207393950423e+01
2.563220125228088975e+01 2.965151298826130954e+01
5.535931788173449775e+01 2.898528146871765188e+01
3.420443597637189015e+01 3.368827555480984870e+01
3.958073106962741150e+01 4.493804448217942138e+01
3.874756790636377790e+00 1.877514968843451371e+01
4.231005415284099058e+01 1.417694253595905352e+01
3.849784656536989758e+01 3.904057259696030968e+01
1.031334273395391321e+01 2.572595852030338648e+01
4.578511082555228207e+00 2.887765236520834122e+01
2.220818358412137883e+01 1.963258885970106959e+01
