# turbineX, turbineY
5.381488058405656005e+01 2.123546883325996504e+01
8.862330878254926603e+00 3.275703695632684287e+01
5.464657164377342724e+01 5.353615353254687292e+00
4.122515090806660254e+01 4.468574603554377944e+01
2.031493481634458220e+01 7.330627335813053591e+00
4.685130605767965051e+01 3.139786683482823193e+00
1.299902185121583287e+01 1.902620061248165229e+01
4.540858383509996088e+01 4.339735977858716609e+01
4.897656889221468646e+01 2.495850548662630430e+01
4.320064169207525140e+01 2.982488647964325423e+01
3.049913802232845939e+01 5.117108358648770228e+00
2.256671718548280126e+01 3.648303589416521930e+01
3.720651165549924855e+01 2.141134428741488094e+01
1.319680949423843952e+00 1.687497004035402171e+01
4.433029037068659584e+00 2.527717443621861548e+01
4.112219586919796654e+01 5.079137005053959708e-01
1.701571725528422974e+01 2.858405698001260475e+01
5.775604479633072685e+01 1.215382602796359279e+01
5.192653404745352930e+01 1.420042864487581724e+01
3.168959683046789877e+01 1.299397672753244137e+01
5.765240847915958255e+00 1.516806496215510869e+01
2.738117631787689632e+01 2.800903086705633172e+01
5.141271070518547504e+01 2.464646920264666008e+01
4.268009549910576084e+01 9.808660589081208414e+00
3.798142043315617400e+01 3.326627881053868663e+01
9.070187879880739601e+00 2.211931378603586040e+01
2.276014709388187285e+01 2.921078756058163961e+01
1.033568953234671284e+01 1.065401748333605880e+01
3.600123356044285572e+01 1.169900633717771932e+01
4.518439952895142397e+01 1.421763410408472694e+01
2.267885499106784408e+01 1.217600468330513763e+01
3.871413247923031520e+01 4.306226545512475212e+01
5.024198691910708447e+01 1.006069252505067091e+01
3.391419689317839925e+01 3.128040071218564577e+01
4.483276641440862242e+00 1.332043581847182168e+01
1.299951372504753166e+01 9.694982566782131883e+00
1.553573096902886164e+01 3.566221479929005511e+01
3.386593745852660220e+01 9.356363326907054301e+00
4.868944616818300375e+01 7.051148955954223752e+00
5.552849855434360649e+01 2.650121730101495388e+01
2.650419973461914580e+01 2.350715213887946220e+01
5.572589396591376953e+01 2.218834217442961787e+01
2.972506429363620128e+01 2.412598762709415467e+01
3.754754516615541604e+01 9.456397374085259599e+00
2.326613678952711695e+01 3.846920915451379130e+01
5.278331008232164834e+01 2.584260738835849835e+01
2.107427407456205870e+01 1.201654286509505098e+01
4.379647408617567805e+01 1.215248336729531964e+01
3.133322041441727990e+01 9.175972799664190660e+00
4.681451352611796324e+01 1.655412942688185751e+01
2.015071001758230196e+01 1.962438353405270419e+01
4.332366492558730187e+01 1.926332822261614952e+00
1.961917039242544192e+01 4.166081577260911217e+01
5.123254625829811459e+01 3.030384761339766442e+01
5.520760249855849366e+01 1.787787566737917189e+01
4.001184506425377663e+01 2.037898279123788114e+01
4.390092083632552544e+01 4.239981088989927116e+01
3.969941432222149302e+01 2.981241356608798654e+01
2.334714182283106609e+01 1.081774014709962906e+01
4.603799626493127306e+01 2.269343686426424611e+01
