# turbineX, turbineY
2.874793099811166641e+01 3.786317019603895773e+00
4.740064081565451914e+01 2.901640447467891093e+01
1.246602093084896268e+01 3.941192064073006662e+01
4.623978822362695240e+01 4.418414051160044487e+00
4.205315645770768640e+01 3.515542506116669585e+01
1.394464686116721452e+01 3.991457959611525297e+01
2.519458011003894526e+01 2.690377456510469756e+01
4.022975925766125016e+01 2.229611347221755580e+01
5.084001923766827247e+01 5.156395291484581200e+00
3.897332737875598951e+01 4.973391214015753015e+00
5.341851026135380209e+01 2.189433345248651008e+01
2.682541869424841963e+01 1.962418198407886294e+01
1.590699483609780884e+01 6.495743988348860576e+00
3.890063246931614316e+01 2.026259710157967220e+01
1.906131337172102747e+01 3.684187368756487757e+01
3.146675099691387345e+01 1.905731262830038375e+01
5.156360858644135448e+01 2.973858135861534535e+01
3.352816949882567599e+01 3.912245188941540164e+01
4.754000478362311100e+01 2.149235792017336877e+01
2.135548579575408112e+01 4.045994513902608958e+01
2.749348462110608438e+01 2.211027454874439613e+01
4.105135227811248910e+01 4.404942397999933945e+01
2.389502497830753924e+01 2.774292011865993146e+01
6.068220601582029161e+01 1.750119548695617056e+01
1.137077649012621094e+01 2.157365058244196021e+01
2.532043045530882708e+01 3.058408928902160095e+00
3.514752824991709446e+01 3.744022747237944770e+01
4.870481716958784091e+01 1.824319753103454289e+00
5.434607551677220272e+01 5.609077005153124240e+00
3.892757420796587553e+01 1.183966679606222883e+01
1.831456527258585609e+01 2.987804062253617943e+01
3.406196264208477231e+01 1.312484207583488072e+01
3.885755071708053010e-01 1.208217359227446686e+01
3.596017016072853067e+00 2.097237753202332300e+01
2.128119603677789584e+01 1.359723874795460929e+01
4.536615339955040582e+01 3.848996860607793025e+01
1.444743678634229056e+01 5.202773000111242219e+00
3.891585974664231173e+01 3.300700551344365685e+00
1.094154305639422731e+01 3.136649092322875276e+01
1.037491333018180661e+01 4.082824897216228521e+01
2.840286087767581691e+01 3.692811923348227054e+01
5.063076776413011970e+01 2.575527192163647783e+01
2.253332424624826302e+01 3.222264771289813723e+01
5.351403623304008761e+01 2.385899877001464731e+01
2.733427482163825317e+01 8.979029302872669760e+00
2.595370072529295769e+01 3.032969404341322317e+01
5.230868166964428667e+01 1.747885798130768720e+01
1.315274845736414289e+00 2.308430925411184020e+01
4.706512303375026107e+01 3.291328971204266907e+01
4.390110895398636615e+01 2.040725953378603563e+01
2.142923799925653583e+01 2.684901539185839425e+01
2.837338539376096946e+01 2.405915059358896002e+01
5.991192159341989054e+01 1.666493050463842707e+01
8.475123706711539029e+00 1.153156037039511617e+01
1.152693097243893483e+01 1.672599331902347330e+01
3.125955717695775071e+00 1.156236334333499727e+01
2.700646133730887755e+01 3.692163713930662539e+01
4.382171865217098627e+01 4.238364139980310696e+00
2.060177554604182859e+01 1.448562558169084369e+01
2.760675066912933318e+01 1.058459406839659600e+01
