# turbineX, turbineY
2.395494451618966636e+01 1.813170326737425242e+01
5.377562877148331921e+01 1.836115715632963230e+01
2.308917472357703815e+01 1.391034022517409952e+01
1.878999979884443405e+01 2.082446523585126386e+01
9.308583160826881198e+00 1.277263445121050367e+01
7.850073964551539163e+00 1.564134827785362880e+01
1.366917714411367513e+01 3.310195428240838567e+01
3.768838478706000927e+01 7.480612719370637542e+00
4.771510956930097791e+01 1.048161931757679355e+01
5.042224374435507173e+01 3.427026164482475679e+01
4.666194494779660573e+01 3.880851157573327725e+01
3.848877598366216546e+01 1.239921948549665132e+01
5.965156146343197463e+01 2.165782078088826523e+01
2.104559495056596319e+01 2.018788917646019598e+01
8.576153597194744904e+00 3.392014415457303755e+01
5.718300184673635300e+01 8.367442938993498558e+00
1.809465325223949961e+01 7.647876064120825212e+00
2.548815271180546205e+01 5.172643142781134351e+00
1.869156550999953836e+01 4.344789601375065047e+01
5.082787815291429467e+01 1.047122679483908136e+01
2.055990926263608642e+01 3.258288149280211599e+01
2.931119620856564367e+01 2.635458079952000077e+01
3.472843248797671123e+01 2.894076146278023387e+01
1.246925985355805722e+01 1.929198815142985524e+01
3.688847946962557955e+01 3.821655391665995438e+01
1.141599231925452074e+01 1.059115899440642394e+01
4.333369333191312478e+01 3.316594891576278314e+01
9.667150760769184004e+00 8.394783129136758504e+00
4.093174121872308291e+01 4.609242067038714197e+01
3.244642934939925283e+01 6.577628494804399040e+00
3.785094095679677650e+01 3.741505347893907896e+01
2.163152893419580991e+01 1.807322193966376389e+01
5.332898723369248728e+01 2.444545282817172449e+01
1.134655921246818089e+01 8.855332679907034432e+00
8.167034659742434144e+00 3.724078105070232425e+01
4.453821248048463133e+01 6.320667125077086723e+00
1.068829301873293325e+01 2.384903713199836517e+01
2.178131448903992862e+01 4.763102354948650863e+00
4.970952824301338779e+01 2.326753236030364391e+01
4.380773177835557419e+01 4.048376835929012429e+01
2.432899977491647547e+01 4.311704304653889608e+01
7.148873414912467084e+00 1.406852537488156329e+01
5.471868799854767218e+01 1.362246899403552014e+01
4.175944377279702735e+01 4.218599654098464669e+01
2.391392611871821394e+00 2.868320815376576505e+01
2.437333258699786853e+01 2.659856763542106250e+01
1.364848055794979587e+01 9.884871216920645409e+00
4.684216041811507125e+01 2.073058700711247582e+01
6.448668974967015188e+00 2.248624811268837931e+01
2.383353782286549816e+01 9.354794247761182291e+00
5.833253746626704839e+01 1.227710560999111422e+01
1.447384309602158226e+01 2.143103105537839070e+01
3.887259859480914059e+01 2.842533680149498920e+01
3.292210709321435047e+01 3.118065113707472591e+01
2.135624905435212639e+01 3.773471541906506843e+01
5.578791490179484924e+01 5.734248412849752619e+00
7.914802395875208951e+00 1.250997195179983201e+01
3.608562231712122781e+01 2.504775445872337869e+01
3.541340877942469945e+01 3.202020258740223113e+01
6.026736102843918985e+01 1.359226093717552075e+01
