# turbineX, turbineY
3.867050922147883085e+01 8.340355418083127859e+00
4.394912228482623107e+01 3.301604437869065123e+01
3.781887670428538684e+01 4.233180329594097202e+01
1.667178263247918935e+01 4.222106126828008854e+01
4.344023338663468792e+01 3.715536346040118332e+01
2.152010055913507358e+01 9.606713694759605460e+00
2.041457910879945103e+01 1.973993624354042709e+01
3.818080751282063545e+01 3.146640754806390916e+01
3.238549718581944514e+00 2.008962799550049638e+01
2.782391248423930463e+01 1.533459877228565915e+01
2.435268913609076691e+01 4.291846943882249121e+01
3.855954892226642272e+01 1.105758717904100230e+01
2.275259494449070985e+01 3.003136517847058329e+01
1.180133954102862681e+01 3.810550225481610909e+01
4.754613853481026098e+01 3.991844719039109179e+01
5.206036775665635474e+01 2.931996349752962061e+01
2.746137471963829668e+01 1.865085667094772148e+01
2.583054580373928388e+01 4.342354044404435953e+00
2.968779489668964899e+01 2.144299542637119416e+01
2.321082114193479029e+01 3.665933951903181054e+01
1.508070221966705127e+01 4.208502410087140788e+01
3.290583441510072049e+01 4.130845568826438097e+01
4.775475736100251822e+01 1.921107525433304319e+00
1.226507156665413234e+01 8.418962023250754712e+00
3.109886333569487959e+01 1.146414983061463921e+01
3.119501049916107149e+01 2.035613268497808903e+01
1.931105617326630153e+01 1.404702907450334770e+01
5.324425060050774761e+01 8.417827164777081705e+00
2.221047843819604850e+01 3.341497182162034285e+00
3.497872335638328423e+01 3.204925697729989054e+01
2.510066599690702915e+01 3.725458308506777172e+01
4.671456254811583619e+01 2.356276901562253556e+01
3.697451901852063827e+01 2.293032117726830776e+01
5.508233806412861355e+01 4.332942396733892920e+00
2.480796010093918724e+01 1.788993468144224863e+01
3.848065807334137389e+01 1.479704267154281538e+01
2.857586260652384524e+01 4.404118959503754205e+00
4.261742539040857025e+01 2.550730870904033765e+01
5.588801234222169256e+01 9.872217197047927328e+00
3.869111839732136815e+01 3.024280950899980169e+00
3.523553393028252856e+01 4.221994404654781619e+01
4.288219158776978190e+01 3.615685603674530313e+01
3.336908092661288094e+01 3.228584187820530360e+00
1.746822177718651758e+01 1.588486275788384638e+01
5.467703239424135120e+01 2.836400583798034702e+01
4.924559455559364096e+01 8.931878764856797659e+00
4.031683177848330502e+01 2.566061992575424711e+01
5.448506700522479917e+01 6.161817256540532917e+00
1.878504177616580861e+01 3.789596950810712173e+01
9.464309055384173774e+00 2.764306634916733785e+01
1.701484532419923568e+01 2.394549089243340845e+01
1.640325708729135101e+01 2.931248033382301088e+01
4.011389481548074798e+01 4.518298668450994171e+01
4.891082278249004389e+01 4.730778891273496711e+00
6.663696768818913263e+00 3.184647239176446831e+01
5.742331929941454582e+00 1.220677151009116201e+01
3.315524691921943656e+01 6.751865690420400412e+00
3.951823865973567251e+01 3.424535978267594771e+01
4.953832767656672331e+01 1.191724861788949852e+01
2.573633120274988784e+01 1.217284775564564825e+01
