# turbineX, turbineY
2.021307838686661285e+01 1.307680831028760338e+01
2.021008065906482898e+01 2.200820980505349667e+01
2.638371820809512514e+01 2.013984143543575556e+01
9.839231018805895346e+00 1.130975621925841956e+01
6.259796768020523317e+00 3.305168564393678565e+00
2.994004762490452265e+01 1.380245978358010994e+01
6.963397701641044435e+00 2.373808792263353240e+01
1.232609955827083681e+01 2.145452653816410304e+01
2.269891832176437774e+01 1.470172003677492967e+01
2.265425901824447408e+01 2.361366276250300444e+01
6.611769534846096974e+00 2.485938252926461445e+01
2.333069652570902264e+01 1.805112715658195555e+01
1.198894446330054286e+01 1.936925821087129762e+01
2.352638458992430515e+01 1.157208605373319443e+01
1.126841673113686326e+01 1.095091440297698782e+01
7.654738145711402986e+00 2.782497641909563413e+01
2.328359465400881234e+00 1.220558171308772444e+01
2.082301417917150133e+01 1.838711538732689377e+01
1.586595998191197054e+01 1.257432674388419791e+01
1.725229609322716584e+01 1.932800998590815666e+00
1.622388258543815809e+01 1.471619214157318822e+01
2.202560147933593626e+01 2.175414761607958880e+01
1.586106723529423235e+01 3.943525814697377285e-01
5.370813181349308962e+00 1.809758887377193659e+01
1.455297874788430690e+01 2.339324336228818169e+01
2.813138293718165528e+01 2.239286115429172952e+01
1.715063239373131765e+01 2.996814833769107977e+01
1.299765998717041171e+01 5.280780884558977206e+00
2.147542181684348961e+00 1.430314205645201753e+01
8.560240855267172932e+00 1.958770702081746151e+01
1.867692478765603425e+01 1.596791669665818780e+01
1.025988825350150435e+01 2.947976245212243640e+01
2.781143687564281564e+01 8.218469271831601475e+00
1.398948630812008354e+01 6.396626436368016755e+00
2.083618843807994025e+01 1.475489700606553356e+01
2.034082499706343938e+01 2.642355945562604091e+01
7.059170418512872303e+00 1.332865363557717231e+01
1.630727982700646095e+01 2.122038634573485183e+01
