# turbineX, turbineY
1.675452144838836332e+01 2.811099575341803103e+00
5.351568550264948598e+00 1.514979043619193710e+01
9.917935999988355178e+00 1.812784729668429407e+01
1.900970862782741122e+01 1.498482488280127534e+01
2.771913103772267206e+01 2.304044673474151139e+01
1.981950920364244340e+01 1.681426929722673336e+01
2.653420515903487598e+01 7.940682999562541866e+00
1.305577615722427787e+01 5.582251766880789390e+00
1.384007631982425934e+01 1.988681576245302196e+01
1.287214885329807146e+01 1.665793137252466138e+01
8.270837962446037750e+00 1.700204857323547358e+01
9.872116647903943942e+00 8.159388809756833894e+00
1.591336656983727593e+01 1.395082053407948663e+00
1.548415287307964050e+01 2.857162476045528621e+01
1.171794869633217573e+01 9.907050185972888556e+00
2.984507621866847771e+01 1.736362543368654343e+01
7.459694952624889019e+00 1.561180487480679879e+01
6.900373979692931314e+00 1.671878870096317371e+01
2.077543236032485652e+01 9.420202708845122785e+00
2.652321951530691280e+01 9.456722527457898764e+00
2.195834327663980190e+01 9.725300915391773771e+00
2.242361391495237299e+01 1.171551133331047900e+01
1.229990470552639437e+01 1.199258711022806523e+01
5.555723964703871864e+00 5.329579102099389232e+00
1.727752882781818045e+01 4.855443252210012162e+00
1.519501018169486883e+01 1.542887814380391021e+01
2.388763119164873672e+01 1.579932709372780764e+01
1.759891673470042406e+01 1.906024959392405549e+01
2.596555015737535754e+01 1.208520284015915891e+01
9.103726311257126724e+00 4.141601780415129497e+00
1.862067925695154003e+01 2.493797871910437891e+01
2.826096197663256504e+01 1.288512580865519652e+01
1.162758428647202535e+01 1.275324539392091872e+01
1.850730969262276204e+01 2.859760102464366582e+01
1.813490336568692740e+00 1.423112925809536833e+01
1.181835540343076829e+01 1.284042758083685953e+00
1.763760648696361599e+01 2.111367175095335114e+00
1.445545338075474362e+01 9.459907969844895348e+00
