# turbineX, turbineY
3.015343488355525636e+01 1.476237719912675317e+01
2.512156019172709520e+01 7.110879267745691124e+00
6.347241760520841325e+00 1.724723814912150388e+01
1.694595526445425548e+01 1.084813172847011664e+01
3.764687466215393741e+00 1.554938338210400772e+01
4.859988189873984510e+00 1.011103682042717544e+01
7.074759771798145636e+00 2.346705655311428984e+01
2.903094013822546060e+00 1.817023326398184935e+01
1.406911034974048214e+01 1.594541056046736571e+00
2.967882297328088725e+00 2.092128336135153432e+01
1.643258972426831832e+01 1.966949971695844113e+01
4.832589645480602769e+00 5.976769746537101469e+00
2.046429563967878096e+01 1.743956374962904832e+01
1.927815870354612571e+01 9.298141117784535226e-01
2.308720332420044130e+01 2.493652350134894391e+00
2.798202249403133735e+01 1.500561049060251584e+01
2.516541588291172360e+00 1.991576715608355386e+01
2.511712242146279550e+01 2.301720974822424992e+01
1.093442268212074353e+01 1.533608321557976417e+01
1.190328915733301329e+01 1.016363788857090000e+01
2.668191920346586699e+01 1.142062436554916793e+01
1.295611641129632474e+01 1.864571321659641612e+01
5.337874440949041954e+00 4.265653860957250743e+00
1.126671333611672665e+01 3.253687088682967854e+00
7.106644938643077225e+00 2.512786148383218432e+01
2.438212454615443292e+01 1.740055984635630182e+01
1.054212108428376204e+01 2.403795190331570097e+01
1.300582678968694417e+01 1.649719893519724678e+01
5.640994151062512785e+00 1.874301017507467648e+01
2.992168730855907199e+01 1.604225643780910460e+01
1.588983895576849825e+01 2.885656529375211221e+01
1.941832535124330761e+01 2.721294197985189456e+01
2.779933875837140178e+01 1.052956187827803802e+01
7.510954980220802213e+00 4.001105365351671495e+00
2.361196963595489962e+01 2.638836960784155394e+01
2.295782063266441142e+01 2.418656552751209432e+01
1.823817233439429941e+01 7.786673077558639022e-01
6.653256556361608176e+00 2.656525160374516403e+01
