# turbineX, turbineY
1.054090188688001106e+01 2.833528700893193530e+01
2.818870072851700215e+00 1.203309110949960647e+01
2.118585580367466292e+01 1.711285827982343477e+01
1.059716267390636091e+01 1.270796029447185838e+01
2.661466828098792092e+01 1.228407500149970488e+01
2.298357184375960927e+00 9.982877185470098169e+00
5.605793637143285935e+00 1.719001962189115318e+01
3.609003600775730902e+00 2.078913774301869211e+01
1.573427059872451217e+01 2.121357535823431562e+01
5.935355147916814289e+00 2.038127621731910821e+01
9.670176919074684463e+00 2.159126571867481914e+00
2.105063564897685424e+01 6.146166851011015453e+00
2.501737879171455958e+01 6.717591230013779224e+00
3.592236062067165392e+00 1.048809969522190677e+01
2.143193445912250539e+01 4.792727923572256188e+00
2.389991794900599231e+01 1.096949821634321154e+01
1.282435032097697025e+01 1.584483076886840358e+01
1.372131111812485393e+01 6.414788823539876006e+00
2.828358707266902883e+01 1.279639354505931159e+01
1.820638134249061935e+01 2.976724976075679763e+01
8.943235908313695859e-01 1.253121886090807280e+01
1.484652085598990467e+01 2.002660809211549875e+00
2.304664859172839897e+01 2.042331673731745667e+01
2.164043300388602376e+01 2.170969110246891276e+01
1.373819171234260850e+01 5.203974921059122849e+00
2.023759932241431514e+01 2.893477186738636320e+01
1.894929902529199239e+01 2.841969219589447704e+00
1.245301849923972171e+01 1.021050158063274615e+01
1.969183653600888917e+01 1.117586844178789107e+01
9.355374209463178659e+00 2.214301332769397135e+01
1.240001693543669958e+01 1.411636227490920348e+01
1.686805474143108086e+01 2.683329879194451806e+01
4.562821850765718779e+00 6.818559536957401690e+00
2.829657723970226613e+01 1.870435834172901934e+01
2.408070059686804143e+01 1.744760841168898224e+01
1.357533001734567790e+01 2.543450914229137894e+01
1.067921573785396916e+01 4.824550032740797079e+00
7.455702894297719929e+00 1.450934132896169437e+01
