# turbineX, turbineY
1.562092409514428049e+01 8.259310298764210856e+00
2.003917591530131759e+01 1.641965453404359465e+01
1.073393312850729053e+01 2.293034161470907151e+01
8.615538796737691740e+00 1.827030816577123318e+01
2.085786770864021378e+01 1.817453255210574881e+01
1.586199785108178695e+01 2.469139257498945028e+01
2.268772621701110026e+01 2.548465128511405453e+01
1.236155564614302804e+01 1.010032362213387458e+01
2.832892629412235053e+01 1.274167123612209096e+01
2.165887115046270850e+01 1.381787197450734794e+01
2.455765296234843120e+01 4.608765330809893257e+00
1.367746979215846537e+01 1.812780455131983715e+00
1.398033002594145735e+01 2.135194846834968629e+01
7.377537751309084513e-01 1.106917821664685064e+01
7.457291020394020364e+00 1.998546569221575453e+01
1.998277442976534957e+01 6.421072066784729415e+00
4.935027148083927173e+00 1.957802733376878024e+01
7.114679271936095617e+00 2.357369448770629106e+01
2.145173256160314423e+01 2.862837176417274065e+01
1.550119248792538329e+01 2.702525834965898710e+00
9.301035706215033727e+00 2.366890752194697711e+01
2.035472240923032672e+01 2.468052352847536923e+01
1.880726823421651872e+01 3.128197043625316809e+00
2.677155123786580759e+01 2.262903456712368566e+01
2.068915892170932125e+01 1.146265336174185023e+00
1.331932915533403872e+01 8.649536071003888438e+00
2.793082332324257777e+01 1.067118243787954768e+01
2.670916615526718019e+01 1.056087977080101581e+01
3.255648052026103301e-01 1.486180955302272721e+01
2.393156995600601533e+01 7.339768258704470583e+00
2.169461920748609174e+01 2.185727741189701945e+01
2.021219894891127566e+01 4.162721612466002696e+00
2.424708876107859368e+01 1.792343553024827330e+01
6.655043645197762814e+00 2.636660639900100733e+01
1.713199310530643515e+01 1.117218463315573729e+00
6.225647272696342327e+00 2.112613415866389488e+01
9.583826122282083304e+00 2.503065324142058046e+01
1.203494675861825236e+01 4.124039893185353023e+00
