# turbineX, turbineY
6.457288473546358709e+00 2.749796439650397328e+00
1.264798776585473661e+01 1.662549189214578504e+00
1.010913145290173887e+01 1.077408915610741857e+01
7.626862797298027630e+00 1.217379695579493237e+01
3.069331330247152323e+00 4.837584114007411173e+00
9.122192919845250714e+00 4.963290232019555326e+00
6.454288412350006610e+00 8.783306411594045571e+00
4.064632351122901888e+00 6.940271064924589339e+00
7.142871645345154619e+00 1.080295676025160923e+01
8.429643392172014416e+00 1.311737696677156961e+01
1.188107875786699630e+01 5.428802398688633346e+00
6.412054795646723093e+00 5.299248045979480182e+00
1.231125161071825325e+01 8.865043264338138940e+00
4.522963628553030802e+00 1.035277814812800656e+01
3.365601633272040871e+00 1.394414369675490306e+01
1.389067053978396871e+01 8.297043611598791557e+00
