# turbineX, turbineY
4.725830571110224199e+00 1.224084887743491912e+01
1.388142355043275877e+01 8.602938432980813843e+00
1.568101913949301984e+00 6.277996478581261641e+00
1.219398606538117313e+01 1.233142616806516401e+01
1.000025339465118890e+01 1.443636933678382306e+01
7.410728970752215261e+00 1.425567170234437242e+01
1.298273839438894584e+01 6.165632205393532850e+00
1.235754127426429072e+01 1.500686177867240900e+01
3.166071680419039858e+00 4.282470323199154549e+00
1.139046691981057258e+01 1.614503263549456058e+00
2.619108186589410359e+00 1.187587943228536069e+01
6.780803519782728550e+00 4.685118236758297527e+00
1.087516378106138859e+01 5.450922769886185293e+00
1.372233590419572913e+01 1.511659761047076600e+01
4.528691490474661130e+00 1.101371569691756136e+01
1.326919078751885905e+01 1.334815357419632598e+01
