# turbineX, turbineY
1.509586242291428704e+01 6.323478589931768923e+00
6.893258668163086078e+00 2.166780985865110143e+00
8.563359076277189175e+00 4.086704810340744842e+00
1.310609989936406805e+01 1.302821003309440862e+01
1.026507797788644716e+01 1.348631082786377178e+01
2.209511191557430809e+00 1.760612019148138474e+00
9.813914578285910295e+00 9.128965790341549535e+00
8.858791409446341802e+00 1.067041694807343255e+01
1.479527372078659120e+01 5.158351847245905120e+00
1.425732989088026592e+01 1.379606768006768469e+01
1.607605725467881719e+00 4.771616459336370575e+00
1.205960383431191829e+00 1.529392655289052705e+01
1.183433706416647269e+01 1.477119334456202715e+01
8.586528601761205692e+00 8.104618276656129439e+00
8.928337236746244798e+00 1.535817180810552429e+01
1.395564432313637937e+01 1.141605854120841101e+01
