# turbineX, turbineY
1.440264657301522533e+01 6.427072020234848582e-01
8.817485007191459445e+00 3.647523033843478757e+00
9.111560137133460913e+00 1.390984710523239265e+01
1.354932688236400296e+01 5.359300204218667929e+00
1.153507877987921226e+01 1.192315345993420195e+01
3.496839540001246416e+00 1.521397033516126918e+01
1.957386549795949726e+00 4.426725788054376665e+00
1.646836132097492911e+00 9.524939365120267398e-01
4.283465130492814410e+00 1.252696692763804975e+01
9.658283406849122343e+00 5.595653757637149006e+00
9.977093606901426881e+00 1.188319738644383783e+01
6.737764111124000088e+00 5.824519926152327720e+00
3.381293912348774633e+00 1.084648291576074230e+00
7.380607643557364206e+00 1.014876266024558937e+01
2.057330455799847524e+00 8.311025866712913768e+00
1.130305223298801920e+01 1.972648566958353333e+00
