# turbineX, turbineY
3.460642160262770162e+00 1.448541270027339234e+00
1.183756702608064693e+01 9.431448441964969120e+00
5.725533220849204241e+00 1.184851028841234744e+01
3.671134596415390305e+00 1.261489317573667535e+01
3.678330137474552508e+00 1.040268242697155010e+01
5.421684063840766399e+00 1.570926947481948943e+00
1.383214254610719607e+01 1.024720688412474345e+01
4.428258562139782306e+00 8.122853070735164493e+00
7.912937972243691220e+00 8.308593935439006373e+00
6.501218871816180744e+00 3.827364239997316897e+00
2.164728456095677878e+00 2.452435827445456074e+00
6.020243914105727789e+00 1.457613619113779890e+01
1.951832197239954603e+00 9.449097628355383804e+00
1.494217827905430340e+01 6.243933760710728365e+00
1.089135756752058981e+01 1.054936122485072048e+01
6.912742632582712154e+00 8.895025023135902487e+00
