# turbineX, turbineY
1.393922461881498087e+01 1.093153199616158666e+01
1.042566368156949252e+01 3.803051933736373957e+00
5.866087133084601390e+00 8.044718149864500845e+00
1.386867064884352274e+01 2.407916854335914181e+00
4.156685026141991202e+00 1.323033152623804654e+01
8.682305765553227417e+00 1.230468007514036621e+01
1.537780950389847057e+01 1.451129513854591302e+01
2.137006701167195821e+00 1.004040652567984893e+01
3.306683073913053050e+00 1.484430905671358758e+01
9.041704483179550778e+00 8.235104399836618683e+00
9.697944972226409277e+00 9.339703963870927828e-01
1.380360595680927105e+01 8.731996363244441284e+00
3.877021324226202381e+00 3.833899841402881314e+00
1.418720941188173335e+01 5.351962972624564330e+00
7.888437437467765712e+00 8.905410993470775693e+00
1.407652986479552837e+01 1.263851314850742114e+01
