# turbineX, turbineY
2.468125113947293059e+01 8.819392256373154382e+00
1.712831780380826530e+01 1.887798500173756722e+01
2.456604069225006270e+01 4.452581911378030100e+01
2.350137950994857761e+01 3.986777119251851076e+01
2.055406613359804879e+01 4.143247981402473101e+01
2.977774038107601839e+01 2.593581903238121456e+01
2.443729161629147484e+01 1.748791075070586132e+01
2.167781193480459123e+01 2.966249452134927012e+01
1.193490694719998579e+01 7.747537655194504325e+00
3.558803931276894161e+01 2.619120186051177512e+01
1.154519888513737058e+01 1.345825559624047152e+01
3.205690176306914907e+01 3.061723675939368405e+01
1.193074474163667631e+01 3.982446109780356380e+01
4.422280551741187082e+01 2.883803453129332439e+01
2.532045294815953440e+01 1.088579151346016971e+01
2.099306691024938232e+01 4.643434569381365407e+01
1.691317786170052528e+01 2.490969642596045475e+01
5.411493842421764100e+01 7.650161292004156621e+00
2.899749897097594342e+01 2.401020446143153464e+01
4.397870420048082707e+00 2.264075185057760464e+01
1.832074337670315600e+01 2.499417307705984825e+01
3.238780208277274397e+01 2.067429654199775158e+01
4.877006486822300957e+01 6.730684804998226411e+00
3.425477864617378998e+01 2.528664472503843541e+01
2.291144376477033262e+01 4.552232542179076802e+01
4.006431098769643739e+01 3.321738503322442426e+01
1.154088810363810147e+01 1.215429022935031256e+01
4.085052046711116702e+01 2.404920886565657412e+01
3.343658382932946438e+01 3.967076657153684494e+01
1.783892532201777215e+01 3.794047761417624542e+01
3.978542555994517471e+01 4.356936302823152829e+01
3.247458795331884573e+01 4.068167604897158185e+01
3.839383680647038943e+01 6.818482682326011179e+00
3.157154837919205193e+01 3.824895611335800361e+00
2.672994483751205763e+01 4.394761064490044333e+01
1.882983129860326699e+01 2.365316505263640323e+01
3.538340083446227879e+01 2.274677382918521396e+00
2.136402086405291101e+01 2.115762620417588380e+01
1.552824517277546512e+01 4.420650015335291982e+01
5.017562431568431691e+01 2.259376599756258486e+01
8.442995941233716550e+00 8.722727495963203737e+00
2.162873602840874554e+01 7.626030828222757130e+00
4.563376028522220196e+01 2.378162617893442032e+01
1.965379854723640207e+01 1.210386821265783830e+01
5.417906222395816940e+01 1.558458603076686799e+01
1.980671228131480177e+01 3.098510358630171524e+01
1.573608503458108920e+01 3.337804268874698721e+01
4.950392478649225581e+01 3.101406356562696942e+01
2.615975809295087373e+01 3.739890808923057364e+01
5.670179971733679025e+01 1.417162644280739059e+01
5.100241573754816216e+01 9.660821511249878313e+00
4.237177442734920874e+01 2.417792495661874241e+01
1.809353268714228236e+01 3.461114247272109168e+01
3.000868779403838360e+01 2.943416610460272409e+01
4.802614199031891928e+01 3.527186198266751660e+01
1.945736304720355747e+01 1.671823307281157867e+01
3.673839801244951531e+01 5.255780128339346824e+00
4.015777931641709131e+01 1.682644520726626736e+00
4.140902446963236372e+01 1.774979590522159612e+01
3.450780786374281917e+01 1.624227592426465705e+01
