# turbineX, turbineY
1.813196017172951002e+01 5.148605310322620809e+00
3.627721207988039964e+01 2.948311384267911350e+01
9.338950637684018119e+00 2.699190357955642483e+01
4.103572719397630131e+00 2.782469907984959079e+01
1.650657524000816168e-01 1.969585095899970639e+01
2.569911144949722370e+01 1.794474079917621534e+00
2.392054460417101680e+01 8.267707324721630613e+00
5.514128064559123743e+01 1.329505716642793445e+01
3.079437401717428457e+01 3.988877015204771226e+01
2.481954016177892441e+01 3.332589571324346966e+00
8.929472487215694088e+00 1.649520075522023888e+01
2.667577452819832118e+01 2.319032941532255876e+01
9.753273142672878038e+00 2.835219308355848256e+01
4.994282249309740251e+01 9.931413577483828803e+00
2.230739571847227154e+01 4.168978547206856788e+00
1.993093253328096992e+01 1.670357459528353061e+01
7.302056316474602404e+00 1.073297912743298710e+01
4.582561640752289378e+01 1.874304027213462831e+01
4.895225217510821381e+01 3.965300281219022338e+01
4.317593267899652432e+01 2.524041466993452332e+01
4.086675532047875947e+01 3.673819572336626749e+01
3.788250415208236888e+01 1.360600891739644069e+01
5.076825797750647951e+01 2.845736587153170127e+00
3.510171251133751014e+01 3.514267942356256924e+01
1.041382882184347736e+01 1.600574898516781275e+01
3.405061919028162265e+01 2.379077944730979510e+01
2.571877296296461779e+01 3.381645622632929360e+01
3.870486830366713349e+01 2.679681329011700797e+01
2.808979453912447610e+01 2.232603231114956088e+01
5.098197041843609156e+01 2.744740085590410672e+01
1.112748074984039448e+01 3.382055168885952412e+01
3.007952704339421501e+01 1.200135436575054726e+01
4.114528876157753245e+01 2.963577573004528176e+01
4.723659977360222939e+01 2.203225808842860189e+01
2.786105137935835074e+01 4.040655629939969629e+01
4.304468617924345608e+01 2.128401849412702163e+00
1.707635666157955967e+01 3.850914971856322921e+00
5.213911969335883612e+01 2.713211579854238309e+01
2.709474305000008343e+01 4.614509220656485056e+00
5.359408810149180624e+01 3.171707172434488964e+00
5.910636835075386841e+01 2.130025194519360099e+01
2.065301382157985088e+01 1.161906161646545321e+01
2.697723278515879386e+01 2.030966081767360976e+01
2.582892363227040988e+01 1.935641906997260620e+01
3.126829619710353114e+01 1.773958984197296118e+01
2.955805086452297559e+01 3.375060111108836480e+01
1.371691786235579436e+01 2.387314784785308674e+01
3.878021086773270554e+01 5.721187749019931879e+00
4.093292797800121896e+00 2.254266100505726911e+01
1.459514090410866061e+01 3.401155736900005877e+01
2.468468733736974130e+01 4.266950034012227633e+01
4.416314329962740715e+01 2.266781611627772719e+01
1.725652872538890037e+01 2.008804649685860255e+01
1.430182426758509351e+01 2.750263068404112943e+01
3.281308724185652181e+01 1.508855745338873078e+01
3.776949360060965155e+00 2.099912442064846019e+01
3.284284441088572493e+01 3.232829243978078182e+01
3.806600281361065896e+01 2.064107709653760736e+01
4.543336415823711150e+01 3.196876152918041925e+01
1.479581195704496643e+01 9.089830990019544643e+00
