# turbineX, turbineY
3.686541093180017015e+01 4.595148083141073414e+01
1.123599611525591513e+01 1.390647462746946417e+01
3.275618987928974235e+01 1.857543093682877355e+01
3.898793917945501875e+01 1.859621884879577891e+01
2.747590298502542439e+00 2.763708992918523677e+01
4.533269336574299047e+01 4.014318868370025228e+01
4.733668115380287844e+01 2.905600259419260212e+01
5.319673746860145513e+01 3.295949825960705848e+00
4.981026295654804414e+01 2.231965663262498456e+00
1.613846627788459998e+01 2.591440257594916119e+01
2.710391425709011060e+01 3.862103613024743254e+01
2.901171583065413984e+01 3.924130769139823371e+01
1.011928687381098513e+01 1.476642098476401621e+01
2.400232349285099076e+01 4.203338373058873856e+01
9.523554510250491489e-01 2.242102204822916534e+01
2.698730553731389747e+01 2.381210724651327126e+01
3.205023701901706801e+01 4.717583162204472558e+01
3.722329250126510658e+01 1.331493069180101463e+00
1.692893143734984918e+01 3.695021551941382398e+01
3.010254083937578429e+01 5.043841359302122740e+00
2.267404717613233700e+01 4.033478606847828729e+01
1.970768751836288502e+01 4.400965357625595686e+01
5.520160335110369942e+01 8.723471246711381966e+00
3.887270115390850833e+01 9.142131242155141280e+00
1.761194274995512643e+01 1.570182786794258867e+01
4.946529004596420265e+01 7.360075483038416522e+00
4.759891088650198299e+01 4.021219777225628178e+01
2.856997836484960018e+01 3.349287347744389365e+01
5.472501300864381335e+01 1.648262697482549655e+01
4.764213439833167030e+01 3.509080337896021007e+01
1.616815159632763255e+01 3.329722865938418863e+01
1.291655796095261977e+01 1.746293387167140310e+01
4.212407209888499438e+01 3.858906764800765643e+01
3.324737429746719641e+01 2.860585082760078990e+01
2.438188292697158310e+00 2.375282320253891655e+01
4.207212602815872060e+00 1.301494165539152803e+01
4.202593928031287618e+01 1.870079135387613078e+01
1.140318236277410513e+01 1.555355492552963348e+01
4.105538424083654547e+01 4.306251140018162715e+01
3.396952472627921082e+01 4.116715641051114005e+01
4.782943007412673353e+01 2.075544919957219037e+01
1.919125367635690083e+01 2.548186438430411727e+01
5.323681645488100855e+01 2.765234939168654549e+01
3.893982420642382181e+01 2.217701678869467230e+01
3.263534290829780815e+01 1.473870577919982949e+01
2.775842049776462162e+01 1.972117557666400600e+01
1.273630387535594366e+01 2.647664819056543095e+01
1.534864893780565964e+01 3.637105204969785177e+01
2.377255156858397100e+01 3.150961430449969569e+01
1.019025852148579325e+01 2.291209592084180002e+01
3.143801184287980277e+01 2.047405875867804781e+01
1.604618953160516881e+01 1.104023383905354905e+01
1.340109304347137176e+01 9.398929854060243727e+00
2.212499107204811111e+01 4.616795051760049517e+01
2.812737878740221120e+01 2.543197460051864311e+01
3.592640484218777175e+01 2.191502363790338848e+01
3.737542039527432536e+01 1.164737766210292591e+01
9.005675321308386216e+00 1.642686218610379711e+01
2.203436375108529433e+01 2.189539140481182855e+01
5.376732798666987634e+01 1.375038059706525040e+01
