# turbineX, turbineY
1.182363568878054316e+01 1.373218052595886007e+01
1.712782899480608023e+00 8.501469007197284711e+00
9.727582050483004394e+00 1.257526521323774560e+01
1.205969133401524473e+01 1.526356623930885270e+01
1.632449359170630743e+01 2.728835207245062122e+01
2.590235331088473458e+01 1.072828719974875256e+01
2.104380935695138888e+01 6.300792247204158869e+00
1.870457007744025191e+01 1.496882968348407239e+01
8.847013713503626420e+00 3.169087729921423957e+00
7.958969435019851879e+00 2.506902937050983127e+01
1.048654432322894969e+01 5.251961785659531756e+00
1.298639010649721293e+01 1.712455195866523283e+01
2.060069532505153589e+01 2.643568506477337365e+01
4.942400241479845135e+00 1.389987999519152950e+01
1.209922274588016222e+01 2.249509621824472205e+01
1.567774249785875362e+01 2.136362372905147566e+01
4.560489441662156196e+00 1.700737775008893493e+01
1.789286692343609175e+01 2.670662361459728018e+00
1.501788669952932942e+01 1.757110006910492572e+01
2.402587939654031146e+01 2.195270007971761572e+01
1.485811697209775417e+01 1.252619779842996017e+01
7.034703482330648683e+00 6.828981387045402585e+00
4.611839081828849274e+00 2.193788287885424282e+01
1.325833525683385439e+01 1.492458792355115449e+01
5.317115764816513490e+00 2.072173505794712867e+01
1.407919571033537665e+01 1.129942208436765050e+01
7.959735137087993628e+00 1.009804267628445373e+01
2.547093443846456395e+01 1.378741119898979584e+01
2.359387805605948074e+01 1.174018897768664793e+01
1.940613225504420569e+01 7.421846881138671748e+00
1.507133757705827115e+01 3.344415225021908356e+00
4.210471103210668531e+00 1.228457959976865865e+01
1.340073592931549484e+01 1.619757034150941521e+01
1.909400833062854730e+01 1.893714573619566366e+01
2.275577324119752021e+01 1.330119502821845678e+01
4.241012661289188301e+00 7.563167308848379733e+00
1.257671929968400448e+01 1.861220524432031098e+01
2.600516685617243340e+01 2.336825216714775877e+01
