# turbineX, turbineY
2.111139791960422940e+01 3.264208527984202135e+00
1.241978403661967256e+01 1.773940341616249228e+01
1.009362565282685864e+00 1.582551666048208716e+01
1.882458278413082553e+01 1.243387770463054487e+01
1.103380372609328752e+01 9.612073863920354455e+00
2.425993428444255073e+01 2.365098843556788921e+01
2.109242120225438555e+01 1.233244943726128895e+01
1.023035783945228161e+01 1.433762505536483900e+01
7.465398568144430591e+00 2.698858507945580243e+01
1.592904718095371841e+01 2.789581000150190349e+01
1.730515272473376243e+01 6.546373209616128008e+00
2.759806295783191743e+01 2.403476258558955081e+01
8.101073594481793094e+00 1.364214005301919741e+01
2.111509730257081330e+00 7.777113299390363110e+00
1.262327312961686765e+01 2.445771656380667025e+01
1.526810888562592261e+01 7.194240398366702038e+00
2.295152054717013002e+01 2.390372962605714946e+01
1.722624616322153202e+01 2.887119749490646115e+01
9.233665924157266502e+00 2.492194529213569254e+01
1.588594891798800646e+00 1.256333467613377231e+01
1.598112163302329058e+01 1.054652295963408903e+01
1.357190063951978409e+01 1.797418897646562996e+01
2.411927997468986717e+01 2.092924532040668950e+01
3.410195342798479246e+00 2.194903973870823677e+01
1.479563851546931019e+01 2.905405319379621432e+01
9.299378977873129060e+00 2.337479075468661804e+01
2.659904538938258867e+01 1.382988201689662233e+01
1.802536358505369307e+01 2.649180698719593607e+01
4.873826711791332755e+00 2.083874450746841944e+01
6.635929134387561490e+00 2.344380449433871760e+01
1.430464143179024461e+01 1.198731441913827211e+01
1.645449750066197581e+01 2.615092957485779124e+01
2.536312149068896815e+01 6.008712620373589886e+00
2.411323670660482676e+01 3.730899836253568580e+00
1.499641219874101061e+01 1.915890676936545489e+01
7.723611439225732234e+00 2.018337733746215434e+01
1.124470734268141214e+01 2.643678504218391723e+01
1.991254485435709398e+01 1.023140566617020397e+01
