# turbineX, turbineY
2.341983337701597279e+01 1.776910343928286196e+01
2.078741742966320416e+01 2.824440797261822667e+01
1.398060780225570277e+01 2.812965089774738559e+01
5.076086803152206173e+00 2.312368807557020745e+01
2.548209159057984863e+01 1.645328314755871446e+01
2.356254877715652185e+01 2.351670880647468209e+01
8.131778883811001890e+00 1.677459905026767117e+01
2.829948871901849827e+01 1.283382100827351913e+01
2.925987094784504094e+01 1.389690943720400362e+01
5.895977607135254317e+00 2.198912020415509616e+01
2.239174697901461286e+00 2.089048670394792140e+01
8.995073072849972817e+00 2.618003492228793050e+01
2.072281593032268177e+01 3.178578990918188296e+00
2.045408634946463167e+01 6.111257185608423015e+00
2.919440090953274947e+00 8.630172755833651621e+00
1.881951031144291875e+01 1.705718253639965809e+01
3.998869641462897917e+00 2.049745134852944517e+01
2.042934609983482375e+01 1.862972915976483179e+00
6.439584433439526023e+00 1.923673885329650446e+01
1.363141665875376063e+01 2.580680459264775095e+01
1.166866852312882941e+01 2.223587370889660875e+01
1.524281338281553744e+01 1.207441762301457011e+01
1.962603065162391403e+01 2.013902494005184352e+01
1.130301617778001955e+01 1.684603525243624134e+01
5.320921735617332615e+00 1.380715170895324384e+01
1.978246410118093834e+01 2.816404357964704275e+01
1.914090746387447339e+01 5.781276218076872198e+00
2.997069261148657660e+01 1.900678874164823995e+01
1.095394230827363735e+01 6.199646754282227334e+00
8.959433297515062122e+00 2.448942558101990130e+01
1.605170447990496641e+01 2.739718828231048775e+01
3.735001821943995992e+00 2.226833828839682283e+01
3.654947416394914939e+00 1.013974286621797916e+01
1.209577614090593656e+01 5.359197112386675954e+00
8.915972189381976776e+00 8.014804608331363767e+00
8.993552510351268126e+00 1.057366298355739431e+01
1.070275487736982711e+01 3.720212818131530597e+00
2.598244863939361693e+01 2.392279076760782175e+01
