# turbineX, turbineY
1.328736093390810602e+01 1.998133369521439562e+01
2.238542625917112971e+01 2.281726924545287716e+01
9.424402216846484492e+00 1.796183008872506903e+01
1.310316102097504753e+01 5.203487816081766582e+00
5.631190073889982273e+00 8.229525329131023526e+00
1.693689431422889768e+01 1.005895731388604375e+01
1.301442803441804585e+01 1.074087131489221747e+00
9.037865015911785704e+00 1.684487989226176552e+01
2.652663256375401346e+01 9.594404620803977934e+00
1.208658490867715152e+01 9.959830349642562197e+00
6.628918398503483189e+00 1.640069440198472250e+01
1.594970987181417499e+01 1.690622146654927960e+01
2.890497292514290706e+01 1.077164527992784215e+01
3.191908416097591683e+00 2.223749215115599043e+01
2.868763383463227967e+01 9.724246464246833810e+00
2.176117667149908641e+01 3.289941423237095819e+00
2.478580357276018376e+01 1.894767365824007399e+01
2.675450282547248548e+01 1.100160031711302189e+01
2.132030517266245084e+01 1.554406329213703231e+01
2.527300960060438229e+01 4.762965843393510923e+00
5.071336816466864406e+00 2.026402585350038521e+01
6.760072380246100465e-01 1.717920022761417442e+01
2.421400177254635011e+01 8.552693972719652038e+00
1.207913731454550188e+01 3.453225980440898013e+00
1.252005278738651839e+01 2.315285830532155842e+01
2.947887386026047807e+01 1.541667971911538082e+01
3.786092804007235912e+00 5.332368755831330631e+00
1.381515007280982310e+01 1.881234533039751256e+01
1.741060804034032827e+01 2.670241128470684799e+01
4.323508750447722093e+00 1.090967212634449801e+01
2.021087727501178932e+01 2.651318345926000575e+01
2.658638366387634733e+01 2.361400577393185074e+01
1.023728181876740351e+01 7.360916388691157941e+00
1.655653730924864675e+00 1.778438577561595224e+01
9.254018598353994207e+00 1.124583934162320276e+01
2.208153994308154466e+01 1.237672919971424434e+01
7.577862346872787924e+00 2.078792034449821813e+01
1.622362364282801295e+01 2.956685435054611588e+01
