# turbineX, turbineY
2.147377894353043715e+00 1.180175916321262974e+01
1.577255330320265259e+01 1.143000439776005983e+01
9.088463744971027936e+00 2.050080078048923582e+01
1.559480884076766749e+01 6.963845902214981010e+00
1.037972212267510486e+01 2.509581214923941062e+01
1.023313221678624174e+01 1.146418556047130721e+01
1.061344246278224190e+01 2.703985672677456265e+01
9.665396265707865808e+00 1.710009707124871881e+00
3.523902508563006464e+00 8.000151722695425960e+00
2.987199812874217386e+01 1.456357560259734996e+01
2.139066113592784291e+01 1.833368268909509879e+01
2.161591830249365032e+01 2.177310320052472647e+01
1.688718898133264190e+01 1.170606026050343473e+00
8.611368540267564597e+00 3.472350479824752867e+00
2.351408540961706350e+01 1.833524605631399851e+01
1.346708892269042224e+01 2.975464251291239393e+01
1.020167356853607288e+01 4.902881894425727083e+00
1.656776455199609543e+01 8.952464867695944406e+00
2.916418737051095889e+01 1.152229206450453702e+01
2.501012308634931713e+01 1.637931572846220973e+01
1.721891452674218925e+01 1.768972652432498194e+01
1.486080767462739161e+01 1.357834227983147635e+01
1.774345187686748559e+01 1.832270453959985446e+00
2.740147104000975986e+01 1.123747526177666245e+01
2.039796937084140538e+01 1.024147421019785398e+00
3.045228927967019672e+01 1.605105427788137362e+01
7.221800694994289671e+00 1.805642170271046965e+01
1.822078540790200307e+01 2.730707270334407966e+01
1.734335135227077629e+01 7.731248052313135055e+00
3.722116341962191099e-01 1.317895264569266089e+01
1.567063604618467743e+01 2.222030147362477237e+01
1.995506568971881833e+00 1.656331152873506696e+01
1.564363846650768863e+01 2.531037821688641287e+01
3.457533573491696544e+00 1.159632490811842942e+01
1.692322860133335638e+01 1.115216775683635930e+01
1.789135962610648178e+01 2.079487113548575650e+01
2.413089540467750993e+01 1.247057027101499038e+01
1.239724685289381512e+01 3.159953208965507798e+00
