# turbineX, turbineY
1.759276845187842042e+01 2.447652272268437201e+01
1.335496087990760650e+01 2.310835660182723217e+01
1.441623499671745634e+01 1.324735966055765601e+00
1.854452754644752233e+01 1.811362838125540620e+01
1.074389703521237394e+01 1.343270311556760355e+01
6.587492316239666579e+00 1.255165813429939980e+01
8.379198633582927158e+00 3.476235180849892359e+00
2.188987563458664454e+01 2.453469575209030751e+01
2.718251562765790652e+01 1.727237095624300522e+01
2.454553034752992247e+01 9.660901684727516425e+00
7.004446483536764134e+00 1.376575841116002152e+01
1.581458505522867775e+01 7.800437332456038320e-01
1.322043039560106870e+01 7.258812951993867557e+00
2.097813220152077918e+01 6.436469293461296814e+00
2.074972378888628199e+01 1.351010495035299641e+01
2.095603523753312913e+01 2.638885389772774559e+01
3.947552740739004307e+00 2.165344805501735692e+01
2.575884244779706478e+01 5.980163605120660364e+00
5.536184263923241033e+00 6.005779697785772697e+00
1.952240878741967478e+01 3.890841820538700091e+00
7.531197946835478163e+00 1.777681683930822132e+01
5.265330002732829584e+00 2.299814939724723928e+01
1.603600831482059519e+01 1.686268725787747869e+01
2.172642069933564457e+01 2.215865013853248300e+01
1.965149246921856019e+01 9.238754446850780511e+00
8.123326140031723597e+00 2.663690438943021377e+01
1.687062263750461355e+01 1.136670044818760061e+01
1.644093976391030765e+01 2.313934792631765802e+01
1.832360972268472921e+01 1.073894000506762048e+01
3.749794192490933042e+00 7.699069860063774584e+00
9.324356292592167250e+00 1.929618124711856098e+01
6.117656379585831417e+00 1.067474513576613404e+01
8.064165224872676063e+00 5.967473274324079924e+00
1.908052170669439107e+00 1.005898429154316887e+01
2.811990945098239436e+01 1.549978621265167611e+01
8.148319163052384795e+00 2.300664552863020873e+01
1.002493278290218370e+01 2.847654662394218406e+01
1.504808844435567927e+01 1.315022767524377123e+01
