# turbineX, turbineY
1.109768581560289391e+01 2.472039501150107554e+01
5.049202943289792245e+00 1.283919533231064847e+01
1.490036255207399130e+01 6.438810990613580643e+00
1.149490178549963915e+01 3.062472442900645575e+00
3.016633963251534567e+01 1.442501543205012382e+01
2.703901954963267684e+00 2.286725896667899605e+01
2.857409311566938115e+00 9.673082833190505880e+00
1.683530683615884982e+01 1.818563687098416537e+01
1.406322234484368572e+01 3.809704516071491298e+00
2.065949265565307158e+01 1.871719222567238106e+00
2.683171669362597100e+01 1.452060687129256422e+01
2.999180536186564083e+01 1.201191352713767557e+01
1.318800828169280237e+01 9.663025177298685264e-01
1.823134790651322135e+01 9.179936693971606942e+00
1.290028729024782095e+01 1.056582103077147750e+01
2.291948165239240609e+01 9.173909579841033946e+00
1.015177028953585392e+01 1.110293569922563073e+01
3.021252311221451947e+01 1.544399903768799831e+01
2.804539032008706911e+00 1.269984051196355601e+01
1.489278800712918027e+01 2.568306542517110103e+01
2.692913470969997292e+01 1.045746056631673326e+01
1.180201642892450842e+01 6.659281280250908708e+00
2.364309294534834294e+01 3.945248965666232621e+00
1.488552858777659260e+01 1.564872659561723012e+01
1.195043042708642034e+01 1.817357548610095108e+01
1.742663443073258023e+01 2.398232559141302289e+01
1.659496756840037790e+01 1.011582389513204205e+01
1.651977476638148801e+01 7.504606473839591452e+00
1.934870019835610577e+01 6.007251305911420758e-01
2.828494875604867076e+01 1.903361430342920002e+01
1.815608159448817105e+01 4.438979019486545496e+00
1.557452119157101045e+01 5.177198216409051312e+00
2.085517413245854712e+01 3.111228922414818854e+00
1.329834156229442321e+01 4.457292418577145199e+00
1.986937349808002296e+01 1.394412798601432257e+01
4.996500256318965327e+00 1.668499379942725724e+01
8.875978547357352255e+00 2.036128231280044076e+01
9.566063988599328383e+00 2.184150310530246486e+01
