# turbineX, turbineY
1.271360654700943371e+01 1.939698778020014558e+00
2.126940852934001924e+01 1.332436966954013791e+01
1.956863158179414697e+01 1.245118869214106638e+01
5.777724449359848080e+00 1.693079462343816743e+01
4.724341748184860634e+00 2.297793546886934379e+01
1.152694569776525668e+01 3.750995818994452335e+00
2.258551457243215310e+01 1.051905516426514531e+01
2.408556823823725068e+01 1.721107732343438101e+01
1.182421524673886815e+01 1.726061104783078903e+01
1.620806444891324816e+01 1.157926987517007689e+01
3.563653160864584279e+00 5.988154599460536076e+00
2.771296229604525863e+01 1.399060678948127467e+01
1.306412386296944028e+01 1.867892520898061193e+01
2.087948748346794758e+01 1.497405793731386758e+01
1.329905259735446066e+01 2.185790561620765615e+01
6.821052140756080462e+00 1.818132663074543487e+01
1.807570123107609916e+01 2.096504270491942634e+01
4.839412698482801645e+00 1.909013980404367317e+01
2.635163015835953360e+01 7.607145025054953713e+00
1.800928074794467548e+01 9.456504288309547590e+00
1.430987984018736547e+01 2.384852433181121611e+00
2.027521443030359904e+01 1.321662973248108841e+01
1.147927875509604689e+01 2.071607158612259525e+00
1.757371028611867558e+00 1.009741910817083621e+01
2.294361214996076015e+01 2.645358911657900336e+01
9.687235339741850026e+00 1.071087878783811398e+01
2.288709698180300478e+01 2.126105283600586304e+01
1.033518970290892902e+01 5.577440393984884892e+00
1.390318712415714231e+01 4.195602219432892355e+00
9.281266982108242303e+00 1.918016126213490580e+01
1.624848789345753275e+01 2.014955516226977039e+01
1.332229533801312371e+01 2.506869925806993038e+01
2.306128076759266676e+01 2.014126129767482354e+01
2.170195110763774693e+01 2.289216048171610396e+01
1.605598926352529432e+01 4.635163903626569493e+00
2.717606514409816754e+01 1.660599568577077889e+01
4.318040826966550227e+00 1.608602040072031514e+01
7.536183436271209901e-01 1.207482564125677804e+01
