# turbineX, turbineY
7.070065669235085615e+00 7.206365041269156890e+00
1.251470878831340983e+01 1.535471976034728847e+01
1.201129765178178666e+01 5.479032410305856970e+00
4.043475981822052923e+00 1.343716939903923091e+01
1.294413438905145419e+01 2.046231394158268824e+00
1.154082308794696132e+01 1.272345949993456671e+01
6.610177833136742898e+00 2.579819784825897244e+00
1.242927460534988526e+01 7.110464911176659797e+00
6.514573774474283319e+00 1.194370182184365525e+01
1.880055902982091354e+00 3.913173805583713971e+00
7.761615220788435465e+00 3.825097584509689952e+00
4.972520237897584572e+00 1.518801592911174936e+01
8.099575914464521631e+00 1.395082346500542236e+01
5.721630650949653507e+00 8.690421229048558516e+00
1.177179413130021324e+01 8.076580646671544628e+00
2.825776937562485713e+00 1.350300606934297676e+01
