# turbineX, turbineY
1.336023723178606559e+01 1.247391044802590443e+01
1.506794429892038067e+01 9.456130014848172394e+00
7.267219644808167622e+00 1.307488256003303917e+01
1.519613166153056483e+01 1.173982241145291106e+01
9.412938973921155750e+00 8.018065418451343351e-01
3.522168488655792462e+00 1.478992249074407006e+01
1.156550936117598916e+01 2.828881498276063056e+00
1.497728627199798090e+01 4.898244250411766032e+00
2.352556256735232942e+00 7.041891077645281882e+00
1.249200568230478403e+01 9.115214854024284108e+00
2.896965141135442678e+00 8.767629861365419330e+00
3.113211500195950610e+00 2.362797182027073450e+00
2.123056668141040770e+00 4.073715079326073685e+00
9.947690793905906048e+00 2.950457220003006586e+00
8.614311806840344587e+00 1.428310497383808197e+01
8.663398260396341755e+00 1.070552104879962840e+01
