# turbineX, turbineY
1.036316876637152440e+00 2.768911298686783873e+00
1.402639913501497837e+01 8.398459641610868331e+00
3.438199161601686704e+00 1.979566080209727685e+00
7.679269224095382818e+00 4.644331710879124664e+00
7.038664657078752995e+00 1.382052895454189523e+00
1.035767628889922776e+01 3.462112530207910321e+00
1.159192193033481644e+01 8.763798349712541125e+00
8.733237154278755909e+00 1.089234653889924509e+01
4.628959243010743130e+00 6.026074900976897686e-01
1.001543217183170498e+01 1.347601382769330769e+01
1.363192396613968782e+01 1.437744193440023110e+01
6.908901523020809066e+00 1.389289297383513855e+01
1.134136961788059494e+01 4.177861446653868605e+00
6.067122949800050513e+00 5.110146800966185232e+00
1.109412892409990192e+01 1.540388608290988870e+01
1.641801902959401094e+00 1.353036406917463452e+01
