# turbineX, turbineY
1.303688042898821564e+01 8.401882869561047684e+00
1.007671518168944580e+01 1.082281207847595716e+01
7.557997508723269142e+00 1.869044945706137328e+00
1.056622725841697452e+01 2.352538762746443357e+00
1.544282640307717536e+01 1.508150288121809979e+01
3.823678709753862037e+00 3.374863412844710364e+00
1.351898058235203148e+00 8.432317131263317833e+00
1.409354775872973775e+01 4.200304895082017431e+00
4.232373921458137289e+00 7.711951822941936818e+00
3.106753935610794937e+00 1.336872262488527241e+01
1.281889426736328552e+00 1.278366811350133414e+00
5.371683065599111018e+00 1.541692359530721212e+01
5.892062396267315094e+00 1.191944324188581916e+01
8.677269094557056306e+00 6.659114944876544762e+00
1.454123178820816520e+01 1.399928248726999769e+01
1.225979695398263658e+01 9.627398046668355747e+00
