# turbineX, turbineY
1.490419082103782067e+01 7.903571049326037823e+00
1.098146465586169285e+01 5.796925243033708597e+00
8.482691014380698391e+00 5.640653266311242753e+00
1.201137985907802808e+01 1.115599939173087130e+01
1.154901732680364557e+00 3.743205643069702049e+00
5.170759201815904760e+00 1.202576714336287012e+01
1.197922531024577353e+01 8.940713767493770447e+00
8.950532849004140701e+00 1.137262605513754998e+01
2.221706374493916059e+00 5.287267476986568404e+00
2.855824434419721669e+00 1.478867765481589025e+01
2.378335907866715004e+00 3.677341266571751532e+00
7.968382972647013673e+00 1.015595282029672219e+01
9.546569672387017036e+00 8.259573126028286083e+00
9.153232589049457246e+00 1.489053939053438080e+00
7.483086882114259986e+00 1.332955816545900518e+01
9.056509451074202133e+00 3.612243476658368202e+00
