# turbineX, turbineY
2.718987341772151822e+01 2.718987341772151822e+01
3.262784810126581903e+01 2.718987341772151822e+01
2.990886075949367040e+01 3.189929763880752844e+01
2.447088607594936605e+01 3.189929763880752844e+01
2.175189873417721387e+01 2.718987341772151822e+01
2.447088607594936605e+01 2.248044919663550800e+01
2.990886075949366685e+01 2.248044919663550445e+01
3.806582278481012338e+01 2.718987341772151822e+01
3.682004831950933976e+01 3.224417910658235087e+01
3.336811684039758319e+01 3.614060427311176227e+01
2.850082424905536271e+01 3.798652486867149491e+01
2.333320862092472936e+01 3.735906273057352678e+01
1.904910841989101300e+01 3.440196187291761021e+01
1.662995937300678762e+01 2.979265846526417505e+01
1.662995937300678406e+01 2.458708837017886850e+01
1.904910841989100945e+01 1.997778496252542979e+01
2.333320862092472225e+01 1.702068410486951677e+01
2.850082424905535206e+01 1.639322196677154153e+01
3.336811684039757608e+01 1.823914256233126707e+01
3.682004831950933976e+01 2.213556772886067847e+01
4.350379746835442774e+01 2.718987341772151822e+01
4.270533719242017412e+01 3.223115319430926462e+01
4.038811521962572471e+01 3.677895738170303019e+01
3.677895738170303019e+01 4.038811521962571760e+01
3.223115319430927173e+01 4.270533719242017412e+01
2.718987341772151822e+01 4.350379746835442774e+01
2.214859364113377183e+01 4.270533719242017412e+01
1.760078945374000980e+01 4.038811521962572471e+01
1.399163161581731529e+01 3.677895738170303019e+01
1.167440964302286410e+01 3.223115319430927173e+01
1.087594936708860871e+01 2.718987341772152178e+01
1.167440964302286233e+01 2.214859364113377183e+01
1.399163161581731352e+01 1.760078945374000980e+01
1.760078945374000625e+01 1.399163161581731529e+01
2.214859364113376472e+01 1.167440964302286410e+01
2.718987341772151467e+01 1.087594936708860871e+01
3.223115319430926462e+01 1.167440964302286233e+01
3.677895738170302309e+01 1.399163161581731174e+01
4.038811521962571760e+01 1.760078945374000625e+01
4.270533719242017412e+01 2.214859364113376472e+01
4.894177215189873209e+01 2.718987341772151822e+01
4.835544690638441523e+01 3.220620648460517543e+01
4.662808011559179278e+01 3.695210773742372368e+01
4.385279457032470418e+01 4.117172441120695225e+01
4.017920663268439796e+01 4.463757587886414058e+01
3.580536037926186310e+01 4.716281719067167444e+01
3.096705099370700154e+01 4.861131193387566896e+01
2.592511298734478942e+01 4.890497138194110249e+01
2.095135854315522295e+01 4.802796427801185075e+01
1.631392405063291662e+01 4.602757030206556266e+01
1.226281480362491827e+01 4.301163121112818999e+01
9.016427150227979581e+00 3.914273706223890059e+01
6.749774689132848948e+00 3.462946094039024558e+01
5.585053241218293607e+00 2.971511472952905919e+01
5.585053241218293607e+00 2.466463210591398081e+01
6.749774689132848948e+00 1.975028589505279797e+01
9.016427150227976028e+00 1.523700977320413941e+01
1.226281480362491294e+01 1.136811562431485179e+01
1.631392405063290241e+01 8.352176533377480894e+00
2.095135854315521229e+01 6.351782557431192799e+00
2.592511298734477876e+01 5.474775453501933953e+00
3.096705099370699088e+01 5.768434901567360384e+00
3.580536037926185600e+01 7.216929644771354901e+00
4.017920663268439085e+01 9.742170956578892316e+00
4.385279457032470418e+01 1.320802242423608241e+01
4.662808011559178567e+01 1.742763909801930922e+01
4.835544690638441523e+01 2.217354035083785391e+01
5.437974683544303645e+01 2.718987341772151822e+01
5.391678757115216314e+01 3.218599954772142979e+01
5.254367530076653736e+01 3.701198859455701751e+01
5.030716971578748087e+01 4.150349728937418092e+01
4.728343233151868219e+01 4.550757269054183496e+01
4.357543289800813113e+01 4.888786081263233285e+01
3.930944288870891512e+01 5.152924999785663118e+01
3.463073547689663201e+01 5.334179090550905755e+01
2.969863843198952580e+01 5.426375962888270976e+01
2.468110840345351420e+01 5.426375962888270976e+01
1.974901135854640444e+01 5.334179090550905755e+01
1.507030394673412488e+01 5.152924999785663118e+01
1.080431393743490531e+01 4.888786081263233996e+01
7.096314503924361361e+00 4.550757269054183496e+01
4.072577119655552025e+00 4.150349728937418092e+01
1.836071534676502637e+00 3.701198859455701751e+01
4.629592642908733069e-01 3.218599954772142979e+01
0.000000000000000000e+00 2.718987341772152178e+01
4.629592642908733069e-01 2.219374728772161021e+01
1.836071534676506189e+00 1.736775824088601183e+01
4.072577119655555578e+00 1.287624954606885552e+01
7.096314503924357808e+00 8.872174144901205040e+00
1.080431393743489821e+01 5.491886022810707146e+00
1.507030394673413021e+01 2.850496837586401710e+00
1.974901135854639733e+01 1.037955929933982446e+00
2.468110840345351065e+01 1.159872065603266833e-01
2.969863843198951514e+01 1.159872065603266833e-01
3.463073547689663201e+01 1.037955929933982446e+00
3.930944288870892223e+01 2.850496837586408816e+00
4.357543289800813113e+01 5.491886022810696488e+00
4.728343233151868219e+01 8.872174144901205040e+00
5.030716971578748087e+01 1.287624954606884664e+01
5.254367530076653736e+01 1.736775824088601894e+01
5.391678757115216314e+01 2.219374728772161376e+01
